col1,col2
3.19148,0.0298773
3.1915,0.0180446
3.19152,0.00974944
3.19154,0.00457605
3.19156,0.00180449
3.19158,5.67386E-4
3.1916,1.28482E-4
3.19162,1.66432E-5
3.19164,9.06897E-7
3.19166,1.52864E-8
3.19168,0.0
3.1917,0.0
3.19172,0.0
3.19174,0.0
3.19176,0.0
3.19178,0.0
3.1918,0.0
3.19182,0.0
3.19184,0.0
3.19186,5.09418E-8
3.19188,2.12823E-6
3.1919,3.04065E-5
3.19192,1.97717E-4
3.19194,7.90732E-4
3.19196,0.00236325
3.19198,0.00571202
3.192,0.0116979
3.19202,0.0209931
3.19204,0.0339331
3.19206,0.0506638
3.19208,0.0708959
3.1921,0.0941048
3.19212,0.119591
3.19214,0.146877
3.19216,0.175288
3.19218,0.203616
3.1922,0.232784
3.19222,0.261503
3.19224,0.288992
3.19226,0.315748
3.19228,0.343421
3.1923,0.370698
3.19232,0.396304
3.19234,0.420823
3.19236,0.444166
3.19238,0.466113
3.1924,0.486844
3.19242,0.506522
3.19244,0.525027
3.19246,0.542194
3.19248,0.557714
3.1925,0.572708
3.19252,0.587041
3.19254,0.598273
3.19256,0.606401
3.19258,0.614196
3.1926,0.626465
3.19262,0.640125
3.19264,0.652727
3.19266,0.665089
3.19268,0.675357
3.1927,0.682761
3.19272,0.686287
3.19274,0.682682
3.19276,0.674344
3.19278,0.677538
3.1928,0.694728
3.19282,0.70804
3.19284,0.71341
3.19286,0.714783
3.19288,0.714496
3.1929,0.712743
3.19292,0.708135
3.19294,0.698721
3.19296,0.68292
3.19298,0.658053
3.193,0.618832
3.19302,0.555993
3.19304,0.457485
3.19306,0.314172
3.19308,0.153165
3.1931,0.0439267
3.19312,0.0175574
3.19314,0.0688255
3.19316,0.199792
3.19318,0.358325
3.1932,0.481473
3.19322,0.556766
3.19324,0.593619
3.19326,0.600808
3.19328,0.587485
3.1933,0.569245
3.19332,0.538456
3.19334,0.495224
3.19336,0.450479
3.19338,0.379316
3.1934,0.268906
3.19342,0.140562
3.19344,0.0448689
3.19346,0.00722032
3.19348,0.00153559
3.1935,0.0057362
3.19352,0.0204735
3.19354,0.0504438
3.19356,0.0730565
3.19358,0.0528889
3.1936,0.0185744
3.19362,0.00423285
3.19364,0.00356136
3.19366,0.00367032
3.19368,0.004275
3.1937,0.0240301
3.19372,0.106113
3.19374,0.257868
3.19376,0.417493
3.19378,0.539881
3.1938,0.624569
3.19382,0.683315
3.19384,0.725367
3.19386,0.756599
3.19388,0.780335
3.1939,0.799
3.19392,0.814558
3.19394,0.827326
3.19396,0.838133
3.19398,0.847077
3.194,0.854495
3.19402,0.860131
3.19404,0.865307
3.19406,0.87131
3.19408,0.87619
3.1941,0.879523
3.19412,0.881757
3.19414,0.884345
3.19416,0.887434
3.19418,0.89065
3.1942,0.893696
3.19422,0.896345
3.19424,0.898503
3.19426,0.900104
3.19428,0.901123
3.1943,0.901851
3.19432,0.902169
3.19434,0.901698
3.19436,0.900097
3.19438,0.896484
3.1944,0.889062
3.19442,0.87578
3.19444,0.85697
3.19446,0.833955
3.19448,0.819282
3.1945,0.827195
3.19452,0.847173
3.19454,0.864956
3.19456,0.87914
3.19458,0.89324
3.1946,0.904782
3.19462,0.91166
3.19464,0.915483
3.19466,0.918195
3.19468,0.920554
3.1947,0.922626
3.19472,0.924295
3.19474,0.925592
3.19476,0.926573
3.19478,0.927266
3.1948,0.927849
3.19482,0.927792
3.19484,0.927439
3.19486,0.929011
3.19488,0.930488
3.1949,0.931106
3.19492,0.931527
3.19494,0.931896
3.19496,0.932181
3.19498,0.932373
3.195,0.932512
3.19502,0.932684
3.19504,0.932949
3.19506,0.933312
3.19508,0.933608
3.1951,0.933892
3.19512,0.934204
3.19514,0.934351
3.19516,0.934154
3.19518,0.93349
3.1952,0.932325
3.19522,0.931304
3.19524,0.930383
3.19526,0.927406
3.19528,0.922128
3.1953,0.920388
3.19532,0.92387
3.19534,0.927628
3.19536,0.930445
3.19538,0.932331
3.1954,0.932849
3.19542,0.933087
3.19544,0.933326
3.19546,0.932685
3.19548,0.9328
3.1955,0.933843
3.19552,0.933938
3.19554,0.933368
3.19556,0.932642
3.19558,0.931442
3.1956,0.930663
3.19562,0.930056
3.19564,0.928923
3.19566,0.927243
3.19568,0.924529
3.1957,0.923086
3.19572,0.923475
3.19574,0.921293
3.19576,0.917704
3.19578,0.918131
3.1958,0.921018
3.19582,0.921041
3.19584,0.916321
3.19586,0.910048
3.19588,0.909767
3.1959,0.913133
3.19592,0.9134
3.19594,0.909203
3.19596,0.898784
3.19598,0.878129
3.196,0.860224
3.19602,0.867353
3.19604,0.884475
3.19606,0.892218
3.19608,0.891586
3.1961,0.886925
3.19612,0.88177
3.19614,0.877568
3.19616,0.873557
3.19618,0.868103
3.1962,0.857757
3.19622,0.840803
3.19624,0.815219
3.19626,0.777352
3.19628,0.717992
3.1963,0.626038
3.19632,0.50197
3.19634,0.386331
3.19636,0.347316
3.19638,0.404165
3.1964,0.509823
3.19642,0.619029
3.19644,0.707858
3.19646,0.769196
3.19648,0.807245
3.1965,0.830931
3.19652,0.846138
3.19654,0.85604
3.19656,0.862393
3.19658,0.866235
3.1966,0.867944
3.19662,0.867789
3.19664,0.865535
3.19666,0.860565
3.19668,0.853701
3.1967,0.844448
3.19672,0.829716
3.19674,0.80652
3.19676,0.773144
3.19678,0.729042
3.1968,0.681553
3.19682,0.650719
3.19684,0.65453
3.19686,0.684606
3.19688,0.715121
3.1969,0.723331
3.19692,0.697606
3.19694,0.655478
3.19696,0.621613
3.19698,0.607327
3.197,0.62661
3.19702,0.610803
3.19704,0.54822
3.19706,0.563258
3.19708,0.659232
3.1971,0.73393
3.19712,0.774039
3.19714,0.793197
3.19716,0.801182
3.19718,0.8057
3.1972,0.807722
3.19722,0.807512
3.19724,0.806962
3.19726,0.804445
3.19728,0.799113
3.1973,0.791927
3.19732,0.785179
3.19734,0.777586
3.19736,0.767146
3.19738,0.753716
3.1974,0.736664
3.19742,0.713296
3.19744,0.679156
3.19746,0.629014
3.19748,0.554381
3.1975,0.466232
3.19752,0.40879
3.19754,0.423379
3.19756,0.486878
3.19758,0.546833
3.1976,0.581552
3.19762,0.594804
3.19764,0.594259
3.19766,0.585672
3.19768,0.572062
3.1977,0.553875
3.19772,0.531756
3.19774,0.506215
3.19776,0.477453
3.19778,0.445634
3.1978,0.41138
3.19782,0.372996
3.19784,0.331446
3.19786,0.286871
3.19788,0.239802
3.1979,0.19154
3.19792,0.143278
3.19794,0.0975014
3.19796,0.0575627
3.19798,0.0274007
3.198,0.00954484
3.19802,0.0021841
3.19804,3.02032E-4
3.19806,2.35099E-5
3.19808,8.62251E-7
3.1981,1.08648E-8
3.19812,0.0
3.19814,0.0
3.19816,0.0
3.19818,0.0
3.1982,5.93634E-8
3.19822,2.91149E-6
3.19824,5.09201E-5
3.19826,4.17627E-4
3.19828,0.00201583
3.1983,0.00658496
3.19832,0.0158323
3.19834,0.0296296
3.19836,0.0452664
3.19838,0.0613372
3.1984,0.0841691
3.19842,0.121468
3.19844,0.168558
3.19846,0.215554
3.19848,0.257769
3.1985,0.29445
3.19852,0.324961
3.19854,0.351046
3.19856,0.372346
3.19858,0.389096
3.1986,0.401153
3.19862,0.408335
3.19864,0.410485
3.19866,0.407325
3.19868,0.398546
3.1987,0.383737
3.19872,0.362407
3.19874,0.334497
3.19876,0.299763
3.19878,0.258117
3.1988,0.211106
3.19882,0.160879
3.19884,0.110735
3.19886,0.0669649
3.19888,0.0327962
3.1989,0.0122939
3.19892,0.00329819
3.19894,5.91147E-4
3.19896,6.5829E-5
3.19898,3.11554E-5
3.199,3.09678E-4
3.19902,0.00203182
3.19904,0.0087236
3.19906,0.0261419
3.19908,0.0586099
3.1991,0.105754
3.19912,0.163059
3.19914,0.224314
3.19916,0.284203
3.19918,0.340124
3.1992,0.390208
3.19922,0.431078
3.19924,0.463013
3.19926,0.492112
3.19928,0.525526
3.1993,0.554875
3.19932,0.578073
3.19934,0.599834
3.19936,0.618174
3.19938,0.628825
3.1994,0.627046
3.19942,0.612538
3.19944,0.600741
3.19946,0.610583
3.19948,0.637492
3.1995,0.661989
3.19952,0.673726
3.19954,0.676035
3.19956,0.673449
3.19958,0.66765
3.1996,0.657539
3.19962,0.643923
3.19964,0.62558
3.19966,0.599609
3.19968,0.56478
3.1997,0.519675
3.19972,0.462198
3.19974,0.39134
3.19976,0.307711
3.19978,0.216166
3.1998,0.129361
3.19982,0.0634153
3.19984,0.0261263
3.19986,0.0128531
3.19988,0.0172189
3.1999,0.0421687
3.19992,0.093392
3.19994,0.171816
3.19996,0.263304
3.19998,0.353191
3.2,0.432271
3.20002,0.495877
3.20004,0.542493
3.20006,0.579505
3.20008,0.617914
3.2001,0.647397
3.20012,0.664394
3.20014,0.686861
3.20016,0.711034
3.20018,0.730441
3.2002,0.752331
3.20022,0.773194
3.20024,0.788636
3.20026,0.799163
3.20028,0.807299
3.2003,0.813737
3.20032,0.819156
3.20034,0.823795
3.20036,0.827208
3.20038,0.830472
3.2004,0.834376
3.20042,0.83743
3.20044,0.83954
3.20046,0.840941
3.20048,0.841564
3.2005,0.841828
3.20052,0.841957
3.20054,0.840581
3.20056,0.835849
3.20058,0.825035
3.2006,0.816734
3.20062,0.82431
3.20064,0.836941
3.20066,0.84361
3.20068,0.846002
3.2007,0.846494
3.20072,0.846463
3.20074,0.846477
3.20076,0.845783
3.20078,0.843736
3.2008,0.841019
3.20082,0.840561
3.20084,0.841076
3.20086,0.84046
3.20088,0.838703
3.2009,0.836373
3.20092,0.834245
3.20094,0.832913
3.20096,0.831757
3.20098,0.829934
3.201,0.827532
3.20102,0.824414
3.20104,0.821245
3.20106,0.818861
3.20108,0.816059
3.2011,0.812405
3.20112,0.807846
3.20114,0.80297
3.20116,0.799641
3.20118,0.79689
3.2012,0.792871
3.20122,0.787535
3.20124,0.781877
3.20126,0.776346
3.20128,0.769864
3.2013,0.763745
3.20132,0.75835
3.20134,0.751465
3.20136,0.741954
3.20138,0.730691
3.2014,0.722211
3.20142,0.717502
3.20144,0.711965
3.20146,0.703821
3.20148,0.693176
3.2015,0.679855
3.20152,0.666726
3.20154,0.653717
3.20156,0.636585
3.20158,0.614383
3.2016,0.587703
3.20162,0.563674
3.20164,0.548502
3.20166,0.535375
3.20168,0.517817
3.2017,0.493632
3.20172,0.46307
3.20174,0.426576
3.20176,0.383915
3.20178,0.334259
3.2018,0.277345
3.20182,0.214274
3.20184,0.149061
3.20186,0.089703
3.20188,0.0458176
3.2019,0.021712
3.20192,0.0137376
3.20194,0.0160587
3.20196,0.0249208
3.20198,0.0380988
3.202,0.053008
3.20202,0.0653459
3.20204,0.0709682
3.20206,0.0673717
3.20208,0.0560772
3.2021,0.0406866
3.20212,0.0252028
3.20214,0.0128247
3.20216,0.00505358
3.20218,0.00142294
3.2022,2.58951E-4
3.20222,2.59183E-5
3.20224,1.11469E-6
3.20226,1.5002E-8
3.20228,7.29195E-10
3.2023,1.09272E-7
3.20232,3.43963E-6
3.20234,3.54622E-5
3.20236,1.46134E-4
3.20238,2.95879E-4
3.2024,3.59455E-4
3.20242,2.83515E-4
3.20244,1.47182E-4
3.20246,4.33354E-5
3.20248,5.56305E-6
3.2025,2.46126E-7
3.20252,2.74918E-9
3.20254,0.0
3.20256,0.0
3.20258,0.0
3.2026,0.0
3.20262,0.0
3.20264,0.0
3.20266,0.0
3.20268,0.0
3.2027,0.0
3.20272,0.0
3.20274,0.0
3.20276,2.34261E-9
3.20278,6.39557E-7
3.2028,2.70368E-5
3.20282,4.23754E-4
3.20284,0.00297666
3.20286,0.0112677
3.20288,0.0276417
3.2029,0.0513684
3.20292,0.0802976
3.20294,0.112209
3.20296,0.145446
3.20298,0.179076
3.203,0.21292
3.20302,0.245951
3.20304,0.277561
3.20306,0.307527
3.20308,0.334978
3.2031,0.361313
3.20312,0.385776
3.20314,0.4083
3.20316,0.428637
3.20318,0.446652
3.2032,0.461888
3.20322,0.473103
3.20324,0.479946
3.20326,0.482026
3.20328,0.477892
3.2033,0.474164
3.20332,0.474247
3.20334,0.468318
3.20336,0.448062
3.20338,0.410793
3.2034,0.354842
3.20342,0.283483
3.20344,0.202343
3.20346,0.132807
3.20348,0.0971386
3.2035,0.107486
3.20352,0.163086
3.20354,0.249486
3.20356,0.3444
3.20358,0.430759
3.2036,0.501447
3.20362,0.556661
3.20364,0.59956
3.20366,0.633038
3.20368,0.659986
3.2037,0.681863
3.20372,0.699529
3.20374,0.713866
3.20376,0.726388
3.20378,0.73776
3.2038,0.748011
3.20382,0.756823
3.20384,0.764527
3.20386,0.771281
3.20388,0.777079
3.2039,0.781982
3.20392,0.785831
3.20394,0.789171
3.20396,0.793471
3.20398,0.797831
3.204,0.801695
3.20402,0.804994
3.20404,0.807616
3.20406,0.80952
3.20408,0.810109
3.2041,0.808686
3.20412,0.805722
3.20414,0.80275
3.20416,0.80127
3.20418,0.800715
3.2042,0.798368
3.20422,0.792093
3.20424,0.780617
3.20426,0.763946
3.20428,0.746311
3.2043,0.736024
3.20432,0.739848
3.20434,0.757867
3.20436,0.779633
3.20438,0.79705
3.2044,0.809004
3.20442,0.816004
3.20444,0.819597
3.20446,0.823679
3.20448,0.829064
3.2045,0.833221
3.20452,0.83604
3.20454,0.837842
3.20456,0.838263
3.20458,0.837019
3.2046,0.833874
3.20462,0.831497
3.20464,0.833357
3.20466,0.836537
3.20468,0.837779
3.2047,0.837369
3.20472,0.835864
3.20474,0.83281
3.20476,0.830068
3.20478,0.829027
3.2048,0.827926
3.20482,0.825911
3.20484,0.822922
3.20486,0.81944
3.20488,0.815749
3.2049,0.811359
3.20492,0.807368
3.20494,0.805515
3.20496,0.806096
3.20498,0.807965
3.205,0.809644
3.20502,0.809466
3.20504,0.807671
3.20506,0.805049
3.20508,0.801929
3.2051,0.798319
3.20512,0.794126
3.20514,0.789162
3.20516,0.782871
3.20518,0.77536
3.2052,0.769675
3.20522,0.766944
3.20524,0.762807
3.20526,0.756924
3.20528,0.750128
3.2053,0.742657
3.20532,0.734572
3.20534,0.725831
3.20536,0.716311
3.20538,0.706
3.2054,0.695028
3.20542,0.683219
3.20544,0.670382
3.20546,0.656568
3.20548,0.641545
3.2055,0.625103
3.20552,0.607117
3.20554,0.587857
3.20556,0.566334
3.20558,0.542626
3.2056,0.515784
3.20562,0.48587
3.20564,0.455274
3.20566,0.423584
3.20568,0.387729
3.2057,0.34583
3.20572,0.299179
3.20574,0.255486
3.20576,0.215239
3.20578,0.172872
3.2058,0.128859
3.20582,0.0865367
3.20584,0.050453
3.20586,0.0247085
3.20588,0.00996172
3.2059,0.00291025
3.20592,5.67623E-4
3.20594,6.56923E-5
3.20596,3.7308E-6
3.20598,8.32027E-7
3.206,1.31095E-5
3.20602,8.66876E-5
3.20604,2.71717E-4
3.20606,4.73121E-4
3.20608,4.88484E-4
3.2061,2.99347E-4
3.20612,1.0289E-4
3.20614,1.70595E-5
3.20616,1.09549E-6
3.20618,2.20654E-8
3.2062,0.0
3.20622,2.83378E-10
3.20624,8.97666E-8
3.20626,4.1007E-6
3.20628,6.71912E-5
3.2063,5.25738E-4
3.20632,0.00246083
3.20634,0.00793119
3.20636,0.0192297
3.20638,0.0376523
3.2064,0.0629439
3.20642,0.093545
3.20644,0.126777
3.20646,0.15906
3.20648,0.184705
3.2065,0.196367
3.20652,0.20133
3.20654,0.228394
3.20656,0.270956
3.20658,0.293456
3.2066,0.284752
3.20662,0.272371
3.20664,0.300785
3.20666,0.348237
3.20668,0.379332
3.2067,0.394484
3.20672,0.398904
3.20674,0.394665
3.20676,0.383912
3.20678,0.368177
3.2068,0.347662
3.20682,0.321267
3.20684,0.288488
3.20686,0.249789
3.20688,0.205778
3.2069,0.158332
3.20692,0.111204
3.20694,0.0696013
3.20696,0.0358713
3.20698,0.0143478
3.207,0.00410071
3.20702,7.60449E-4
3.20704,8.06904E-5
3.20706,4.11545E-6
3.20708,3.68542E-6
3.2071,7.31849E-5
3.20712,7.10448E-4
3.20714,0.00397478
3.20716,0.0144047
3.20718,0.0370947
3.2072,0.0739711
3.20722,0.122407
3.20724,0.177447
3.20726,0.234939
3.20728,0.289601
3.2073,0.341906
3.20732,0.389766
3.20734,0.432848
3.20736,0.471359
3.20738,0.506033
3.2074,0.536795
3.20742,0.563974
3.20744,0.587958
3.20746,0.609215
3.20748,0.628098
3.2075,0.644868
3.20752,0.659793
3.20754,0.673076
3.20756,0.685007
3.20758,0.695697
3.2076,0.70522
3.20762,0.713659
3.20764,0.720899
3.20766,0.727475
3.20768,0.733473
3.2077,0.738641
3.20772,0.74209
3.20774,0.74412
3.20776,0.747662
3.20778,0.750511
3.2078,0.751037
3.20782,0.753887
3.20784,0.75884
3.20786,0.762069
3.20788,0.763909
3.2079,0.764848
3.20792,0.765216
3.20794,0.765299
3.20796,0.765261
3.20798,0.765043
3.208,0.764527
3.20802,0.763561
3.20804,0.762119
3.20806,0.760218
3.20808,0.757858
3.2081,0.755028
3.20812,0.751716
3.20814,0.74786
3.20816,0.743401
3.20818,0.738215
3.2082,0.732227
3.20822,0.725481
3.20824,0.717866
3.20826,0.709039
3.20828,0.698605
3.2083,0.686101
3.20832,0.670812
3.20834,0.652331
3.20836,0.628347
3.20838,0.596762
3.2084,0.554236
3.20842,0.499162
3.20844,0.432107
3.20846,0.355764
3.20848,0.284432
3.2085,0.243321
3.20852,0.243752
3.20854,0.267644
3.20856,0.285768
3.20858,0.289227
3.2086,0.297397
3.20862,0.329446
3.20864,0.378029
3.20866,0.422621
3.20868,0.452536
3.2087,0.467819
3.20872,0.472459
3.20874,0.469454
3.20876,0.461377
3.20878,0.448541
3.2088,0.433708
3.20882,0.416976
3.20884,0.397381
3.20886,0.375164
3.20888,0.350471
3.2089,0.324345
3.20892,0.296638
3.20894,0.268086
3.20896,0.238584
3.20898,0.20783
3.209,0.17677
3.20902,0.146394
3.20904,0.118094
3.20906,0.0911641
3.20908,0.06663
3.2091,0.0452582
3.20912,0.0280029
3.20914,0.0153201
3.20916,0.0071337
3.20918,0.00269469
3.2092,7.84607E-4
3.20922,1.64134E-4
3.20924,2.09513E-5
3.20926,1.21495E-6
3.20928,2.35876E-8
3.2093,0.0
3.20932,0.0
3.20934,0.0
3.20936,0.0
3.20938,0.0
3.2094,0.0
3.20942,0.0
3.20944,3.2144E-9
3.20946,3.29977E-7
3.20948,8.86389E-6
3.2095,9.17518E-5
3.20952,4.94427E-4
3.20954,0.00178717
3.20956,0.00492653
3.20958,0.0110318
3.2096,0.0210163
3.20962,0.0353322
3.20964,0.053911
3.20966,0.0762956
3.20968,0.101656
3.2097,0.129409
3.20972,0.158738
3.20974,0.18793
3.20976,0.217607
3.20978,0.246219
3.2098,0.27275
3.20982,0.295641
3.20984,0.316172
3.20986,0.341459
3.20988,0.370595
3.2099,0.394962
3.20992,0.415506
3.20994,0.434411
3.20996,0.448599
3.20998,0.455048
3.21,0.452402
3.21002,0.454915
3.21004,0.479304
3.21006,0.508877
3.21008,0.529446
3.2101,0.54254
3.21012,0.55224
3.21014,0.559617
3.21016,0.56519
3.21018,0.569349
3.2102,0.571851
3.21022,0.57274
3.21024,0.572219
3.21026,0.57015
3.21028,0.565999
3.2103,0.558651
3.21032,0.546
3.21034,0.528406
3.21036,0.515703
3.21038,0.509474
3.2104,0.496784
3.21042,0.474722
3.21044,0.452218
3.21046,0.433263
3.21048,0.410438
3.2105,0.378121
3.21052,0.33799
3.21054,0.295035
3.21056,0.247841
3.21058,0.199803
3.2106,0.15998
3.21062,0.121595
3.21064,0.0819697
3.21066,0.0473081
3.21068,0.0223735
3.2107,0.00810346
3.21072,0.00207575
3.21074,3.39392E-4
3.21076,3.01156E-5
3.21078,1.14924E-6
3.2108,1.38464E-7
3.21082,5.83723E-6
3.21084,1.00112E-4
3.21086,8.30509E-4
3.21088,0.0040964
3.2109,0.0135686
3.21092,0.0331501
3.21094,0.0643549
3.21096,0.105469
3.21098,0.152889
3.211,0.202804
3.21102,0.252322
3.21104,0.299204
3.21106,0.34232
3.21108,0.381213
3.2111,0.415545
3.21112,0.445733
3.21114,0.472438
3.21116,0.494543
3.21118,0.512442
3.2112,0.524531
3.21122,0.527396
3.21124,0.512466
3.21126,0.480835
3.21128,0.473977
3.2113,0.508351
3.21132,0.538709
3.21134,0.547592
3.21136,0.542459
3.21138,0.528026
3.2114,0.507191
3.21142,0.478722
3.21144,0.43897
3.21146,0.385931
3.21148,0.317375
3.2115,0.23557
3.21152,0.144184
3.21154,0.0645576
3.21156,0.0178591
3.21158,0.00255488
3.2116,2.12073E-4
3.21162,0.00103405
3.21164,0.00845556
3.21166,0.0336025
3.21168,0.0771691
3.2117,0.118308
3.21172,0.138276
3.21174,0.145043
3.21176,0.149904
3.21178,0.141552
3.2118,0.109744
3.21182,0.0654877
3.21184,0.0275209
3.21186,0.0072559
3.21188,9.40763E-4
3.2119,5.23361E-5
3.21192,1.00368E-6
3.21194,2.38925E-9
3.21196,0.0
3.21198,0.0
3.212,0.0
3.21202,0.0
3.21204,8.42561E-8
3.21206,7.93608E-6
3.21208,2.28353E-4
3.2121,0.00267657
3.21212,0.0150654
3.21214,0.0481941
3.21216,0.103154
3.21218,0.169123
3.2122,0.234416
3.21222,0.298843
3.21224,0.359323
3.21226,0.41394
3.21228,0.461842
3.2123,0.502872
3.21232,0.537452
3.21234,0.566065
3.21236,0.589066
3.21238,0.609136
3.2124,0.627146
3.21242,0.641249
3.21244,0.651628
3.21246,0.659177
3.21248,0.664393
3.2125,0.668124
3.21252,0.670898
3.21254,0.671742
3.21256,0.669614
3.21258,0.664358
3.2126,0.658873
3.21262,0.652725
3.21264,0.64258
3.21266,0.628466
3.21268,0.611626
3.2127,0.591252
3.21272,0.563838
3.21274,0.527446
3.21276,0.486847
3.21278,0.446717
3.2128,0.40131
3.21282,0.345407
3.21284,0.278049
3.21286,0.201895
3.21288,0.125559
3.2129,0.0638116
3.21292,0.0238066
3.21294,0.00627292
3.21296,0.0016015
3.21298,0.0023981
3.213,0.00864467
3.21302,0.0229754
3.21304,0.0418345
3.21306,0.0547966
3.21308,0.054034
3.2131,0.0407714
3.21312,0.0233337
3.21314,0.0100091
3.21316,0.00339815
3.21318,0.00123178
3.2132,7.56395E-4
3.21322,5.84703E-4
3.21324,3.70308E-4
3.21326,2.96865E-4
3.21328,9.7927E-4
3.2133,0.00482573
3.21332,0.0178371
3.21334,0.0472792
3.21336,0.0958386
3.21338,0.160706
3.2134,0.233804
3.21342,0.306255
3.21344,0.372965
3.21346,0.431789
3.21348,0.483936
3.2135,0.530406
3.21352,0.569773
3.21354,0.603522
3.21356,0.634284
3.21358,0.661201
3.2136,0.683707
3.21362,0.703743
3.21364,0.721115
3.21366,0.736187
3.21368,0.750013
3.2137,0.762977
3.21372,0.774722
3.21374,0.784961
3.21376,0.793923
3.21378,0.802073
3.2138,0.809405
3.21382,0.815712
3.21384,0.821009
3.21386,0.82549
3.21388,0.829599
3.2139,0.833963
3.21392,0.838767
3.21394,0.843542
3.21396,0.847664
3.21398,0.851168
3.214,0.8539
3.21402,0.855699
3.21404,0.855851
3.21406,0.853513
3.21408,0.850182
3.2141,0.849612
3.21412,0.855298
3.21414,0.862074
3.21416,0.866139
3.21418,0.868212
3.2142,0.869356
3.21422,0.869952
3.21424,0.870097
3.21426,0.869825
3.21428,0.869166
3.2143,0.868356
3.21432,0.86748
3.21434,0.866243
3.21436,0.864492
3.21438,0.862186
3.2144,0.859286
3.21442,0.855805
3.21444,0.852083
3.21446,0.847916
3.21448,0.842718
3.2145,0.83634
3.21452,0.828679
3.21454,0.819367
3.21456,0.808026
3.21458,0.794331
3.2146,0.777264
3.21462,0.755294
3.21464,0.726958
3.21466,0.691618
3.21468,0.64662
3.2147,0.592145
3.21472,0.521924
3.21474,0.428748
3.21476,0.314647
3.21478,0.197369
3.2148,0.108959
3.21482,0.0743488
3.21484,0.0999531
3.21486,0.175665
3.21488,0.272507
3.2149,0.354827
3.21492,0.404247
3.21494,0.420369
3.21496,0.411776
3.21498,0.381933
3.215,0.32973
3.21502,0.259081
3.21504,0.176567
3.21506,0.100649
3.21508,0.0469585
3.2151,0.0203005
3.21512,0.0152498
3.21514,0.0294551
3.21516,0.0691926
3.21518,0.138144
3.2152,0.226914
3.21522,0.320029
3.21524,0.404894
3.21526,0.475961
3.21528,0.532559
3.2153,0.576059
3.21532,0.608171
3.21534,0.631618
3.21536,0.647584
3.21538,0.657184
3.2154,0.66028
3.21542,0.6568
3.21544,0.646522
3.21546,0.628781
3.21548,0.602401
3.2155,0.565824
3.21552,0.516826
3.21554,0.452506
3.21556,0.372119
3.21558,0.27824
3.2156,0.178346
3.21562,0.089673
3.21564,0.0317845
3.21566,0.00725097
3.21568,0.00149649
3.2157,0.00405978
3.21572,0.0196373
3.21574,0.063514
3.21576,0.138293
3.21578,0.224244
3.2158,0.305718
3.21582,0.389195
3.21584,0.468937
3.21586,0.529009
3.21588,0.568168
3.2159,0.590315
3.21592,0.597076
3.21594,0.587585
3.21596,0.558927
3.21598,0.506109
3.216,0.42369
3.21602,0.314043
3.21604,0.197029
3.21606,0.112495
3.21608,0.0859827
3.2161,0.120123
3.21612,0.18098
3.21614,0.230458
3.21616,0.29813
3.21618,0.418945
3.2162,0.542505
3.21622,0.629553
3.21624,0.683108
3.21626,0.712037
3.21628,0.716873
3.2163,0.685488
3.21632,0.608495
3.21634,0.543305
3.21636,0.559118
3.21638,0.585087
3.2164,0.59003
3.21642,0.642559
3.21644,0.72707
3.21646,0.784732
3.21648,0.811896
3.2165,0.829312
3.21652,0.844808
3.21654,0.854089
3.21656,0.856449
3.21658,0.857148
3.2166,0.861508
3.21662,0.867112
3.21664,0.871193
3.21666,0.874164
3.21668,0.875732
3.2167,0.876
3.21672,0.875923
3.21674,0.874478
3.21676,0.871856
3.21678,0.869654
3.2168,0.867913
3.21682,0.866075
3.21684,0.863632
3.21686,0.860141
3.21688,0.855559
3.2169,0.849714
3.21692,0.842217
3.21694,0.832924
3.21696,0.821835
3.21698,0.808617
3.217,0.793921
3.21702,0.777186
3.21704,0.755568
3.21706,0.727116
3.21708,0.689926
3.2171,0.641501
3.21712,0.579868
3.21714,0.497898
3.21716,0.39404
3.21718,0.272349
3.2172,0.153285
3.21722,0.0659229
3.21724,0.0228657
3.21726,0.0169803
3.21728,0.0453482
3.2173,0.116955
3.21732,0.225221
3.21734,0.343712
3.21736,0.449879
3.21738,0.534908
3.2174,0.597358
3.21742,0.640811
3.21744,0.676837
3.21746,0.706769
3.21748,0.727715
3.2175,0.743219
3.21752,0.754204
3.21754,0.761482
3.21756,0.765514
3.21758,0.766235
3.2176,0.76322
3.21762,0.757643
3.21764,0.753944
3.21766,0.75244
3.21768,0.748714
3.2177,0.74134
3.21772,0.730579
3.21774,0.716161
3.21776,0.697802
3.21778,0.67344
3.2178,0.64794
3.21782,0.631593
3.21784,0.616366
3.21786,0.59247
3.21788,0.560655
3.2179,0.525881
3.21792,0.489019
3.21794,0.445814
3.21796,0.395083
3.21798,0.338318
3.218,0.276677
3.21802,0.212364
3.21804,0.149312
3.21806,0.0928574
3.21808,0.0486044
3.2181,0.0199826
3.21812,0.00592317
3.21814,0.00114447
3.21816,1.26111E-4
3.21818,7.16208E-6
3.2182,6.71798E-7
3.21822,1.90278E-5
3.21824,2.76926E-4
3.21826,0.00206918
3.21828,0.0092758
3.2183,0.0280359
3.21832,0.0627085
3.21834,0.112445
3.21836,0.17227
3.21838,0.236458
3.2184,0.300615
3.21842,0.36169
3.21844,0.417978
3.21846,0.468898
3.21848,0.514144
3.2185,0.553222
3.21852,0.586936
3.21854,0.619016
3.21856,0.646242
3.21858,0.669836
3.2186,0.691576
3.21862,0.712339
